timestamp,brightness,unit
6/29/2023 8:21:21 AM,1.39E-05,W
6/29/2023 8:21:22 AM,1.40E-05,W
6/29/2023 8:21:23 AM,1.40E-05,W
6/29/2023 8:21:24 AM,1.40E-05,W
6/29/2023 8:21:25 AM,1.39E-05,W
6/29/2023 8:21:27 AM,1.39E-05,W
6/29/2023 8:21:28 AM,1.40E-05,W
6/29/2023 8:21:29 AM,1.40E-05,W
6/29/2023 8:21:30 AM,1.39E-05,W
6/29/2023 8:21:31 AM,1.39E-05,W
6/29/2023 8:21:32 AM,1.41E-05,W
6/29/2023 8:21:33 AM,1.41E-05,W
6/29/2023 8:21:34 AM,1.41E-05,W
6/29/2023 8:21:35 AM,1.46E-05,W
6/29/2023 8:21:36 AM,1.46E-05,W
6/29/2023 8:21:37 AM,1.46E-05,W
6/29/2023 8:21:38 AM,1.46E-05,W
6/29/2023 8:21:39 AM,1.46E-05,W
6/29/2023 8:21:40 AM,1.47E-05,W
6/29/2023 8:21:41 AM,1.46E-05,W
6/29/2023 8:21:42 AM,1.47E-05,W
6/29/2023 8:21:43 AM,1.47E-05,W
6/29/2023 8:21:44 AM,1.48E-05,W
6/29/2023 8:21:45 AM,1.48E-05,W
6/29/2023 8:21:46 AM,1.48E-05,W
6/29/2023 8:21:48 AM,1.48E-05,W
6/29/2023 8:21:49 AM,1.48E-05,W
6/29/2023 8:21:50 AM,1.49E-05,W
6/29/2023 8:21:51 AM,1.49E-05,W
6/29/2023 8:21:52 AM,1.49E-05,W
6/29/2023 8:21:53 AM,1.50E-05,W
6/29/2023 8:21:54 AM,1.50E-05,W
6/29/2023 8:21:55 AM,1.50E-05,W
6/29/2023 8:21:56 AM,1.49E-05,W
6/29/2023 8:21:57 AM,1.51E-05,W
6/29/2023 8:21:58 AM,1.51E-05,W
6/29/2023 8:21:59 AM,1.52E-05,W
6/29/2023 8:22:00 AM,1.52E-05,W
6/29/2023 8:22:01 AM,1.52E-05,W
6/29/2023 8:22:02 AM,1.52E-05,W
6/29/2023 8:22:03 AM,1.52E-05,W
