timestamp,brightness,unit
6/27/2023 5:41:07 PM,3.45E-05,W
6/27/2023 5:41:08 PM,3.45E-05,W
6/27/2023 5:41:09 PM,3.45E-05,W
6/27/2023 5:41:11 PM,3.45E-05,W
6/27/2023 5:41:12 PM,3.45E-05,W
6/27/2023 5:41:13 PM,3.46E-05,W
6/27/2023 5:41:14 PM,3.45E-05,W
6/27/2023 5:41:15 PM,3.45E-05,W
6/27/2023 5:41:16 PM,3.55E-05,W
6/27/2023 5:41:17 PM,3.55E-05,W
6/27/2023 5:41:18 PM,3.55E-05,W
6/27/2023 5:41:19 PM,3.55E-05,W
6/27/2023 5:41:20 PM,3.63E-05,W
6/27/2023 5:41:21 PM,3.61E-05,W
6/27/2023 5:41:22 PM,3.64E-05,W
6/27/2023 5:41:23 PM,3.64E-05,W
6/27/2023 5:41:24 PM,3.65E-05,W
6/27/2023 5:41:25 PM,3.65E-05,W
6/27/2023 5:41:26 PM,3.75E-05,W
6/27/2023 5:41:27 PM,3.74E-05,W
6/27/2023 5:41:28 PM,3.75E-05,W
6/27/2023 5:41:29 PM,3.75E-05,W
6/27/2023 5:41:30 PM,3.75E-05,W
6/27/2023 5:41:32 PM,3.83E-05,W
6/27/2023 5:41:33 PM,3.93E-05,W
6/27/2023 5:41:34 PM,3.89E-05,W
6/27/2023 5:41:35 PM,3.79E-05,W
6/27/2023 5:41:36 PM,3.84E-05,W
6/27/2023 5:41:37 PM,3.94E-05,W
6/27/2023 5:41:38 PM,3.96E-05,W
6/27/2023 5:41:39 PM,4.02E-05,W
6/27/2023 5:41:40 PM,3.92E-05,W
6/27/2023 5:41:41 PM,4.12E-05,W
6/27/2023 5:41:42 PM,4.12E-05,W
6/27/2023 5:41:43 PM,4.12E-05,W
6/27/2023 5:41:44 PM,4.12E-05,W
6/27/2023 5:41:45 PM,4.12E-05,W
6/27/2023 5:41:46 PM,4.12E-05,W
6/27/2023 5:41:47 PM,4.13E-05,W
6/27/2023 5:41:48 PM,4.12E-05,W
6/27/2023 5:41:49 PM,4.12E-05,W
6/27/2023 5:41:50 PM,4.19E-05,W
6/27/2023 5:41:51 PM,4.19E-05,W
6/27/2023 5:41:53 PM,4.19E-05,W
6/27/2023 5:41:54 PM,4.20E-05,W
6/27/2023 5:41:55 PM,4.29E-05,W
6/27/2023 5:41:56 PM,4.30E-05,W
6/27/2023 5:41:57 PM,4.24E-05,W
6/27/2023 5:41:58 PM,4.31E-05,W
6/27/2023 5:41:59 PM,4.31E-05,W
6/27/2023 5:42:00 PM,4.31E-05,W
6/27/2023 5:42:01 PM,4.31E-05,W
6/27/2023 5:42:02 PM,4.38E-05,W
6/27/2023 5:42:03 PM,4.38E-05,W
6/27/2023 5:42:04 PM,4.57E-05,W
6/27/2023 5:42:05 PM,4.57E-05,W
6/27/2023 5:42:06 PM,4.57E-05,W
6/27/2023 5:42:07 PM,4.60E-05,W
6/27/2023 5:42:08 PM,4.60E-05,W
6/27/2023 5:42:09 PM,4.60E-05,W
6/27/2023 5:42:10 PM,4.67E-05,W
6/27/2023 5:42:11 PM,4.67E-05,W
6/27/2023 5:42:12 PM,4.67E-05,W
6/27/2023 5:42:13 PM,4.67E-05,W
6/27/2023 5:42:15 PM,4.67E-05,W
6/27/2023 5:42:16 PM,4.78E-05,W
6/27/2023 5:42:17 PM,4.78E-05,W
6/27/2023 5:42:18 PM,4.78E-05,W
6/27/2023 5:42:19 PM,4.78E-05,W
6/27/2023 5:42:20 PM,4.78E-05,W
6/27/2023 5:42:21 PM,4.86E-05,W
6/27/2023 5:42:22 PM,4.86E-05,W
6/27/2023 5:42:23 PM,4.86E-05,W
6/27/2023 5:42:24 PM,4.90E-05,W
6/27/2023 5:42:25 PM,4.90E-05,W
6/27/2023 5:42:26 PM,4.90E-05,W
6/27/2023 5:42:27 PM,4.96E-05,W
6/27/2023 5:42:28 PM,5.04E-05,W
6/27/2023 5:42:29 PM,5.04E-05,W
6/27/2023 5:42:30 PM,5.04E-05,W
6/27/2023 5:42:31 PM,5.04E-05,W
6/27/2023 5:42:32 PM,5.04E-05,W
6/27/2023 5:42:33 PM,5.16E-05,W
6/27/2023 5:42:34 PM,5.16E-05,W
6/27/2023 5:42:36 PM,5.16E-05,W
6/27/2023 5:42:37 PM,5.16E-05,W
6/27/2023 5:42:38 PM,5.16E-05,W
6/27/2023 5:42:39 PM,5.16E-05,W
6/27/2023 5:42:40 PM,5.24E-05,W
6/27/2023 5:42:41 PM,5.20E-05,W
6/27/2023 5:42:42 PM,5.20E-05,W
6/27/2023 5:42:43 PM,5.29E-05,W
6/27/2023 5:42:44 PM,5.30E-05,W
6/27/2023 5:42:45 PM,5.30E-05,W
6/27/2023 5:42:46 PM,5.32E-05,W
6/27/2023 5:42:47 PM,5.30E-05,W
6/27/2023 5:42:48 PM,5.36E-05,W
6/27/2023 5:42:49 PM,5.36E-05,W
6/27/2023 5:42:50 PM,5.36E-05,W
6/27/2023 5:42:51 PM,5.36E-05,W
6/27/2023 5:42:52 PM,5.36E-05,W
6/27/2023 5:42:53 PM,5.36E-05,W
6/27/2023 5:42:54 PM,5.36E-05,W
6/27/2023 5:42:55 PM,5.44E-05,W
6/27/2023 5:42:57 PM,5.44E-05,W
6/27/2023 5:42:58 PM,5.44E-05,W
6/27/2023 5:42:59 PM,5.56E-05,W
6/27/2023 5:43:00 PM,5.58E-05,W
6/27/2023 5:43:01 PM,5.57E-05,W
6/27/2023 5:43:02 PM,5.58E-05,W
6/27/2023 5:43:03 PM,5.57E-05,W
6/27/2023 5:43:04 PM,5.57E-05,W
6/27/2023 5:43:05 PM,5.67E-05,W
6/27/2023 5:43:06 PM,5.67E-05,W
6/27/2023 5:43:07 PM,5.75E-05,W
6/27/2023 5:43:08 PM,5.76E-05,W
6/27/2023 5:43:09 PM,5.83E-05,W
6/27/2023 5:43:10 PM,5.83E-05,W
6/27/2023 5:43:11 PM,5.83E-05,W
6/27/2023 5:43:12 PM,5.83E-05,W
6/27/2023 5:43:13 PM,5.90E-05,W
6/27/2023 5:43:14 PM,5.93E-05,W
6/27/2023 5:43:15 PM,5.93E-05,W
6/27/2023 5:43:16 PM,5.93E-05,W
6/27/2023 5:43:18 PM,6.03E-05,W
6/27/2023 5:43:19 PM,6.03E-05,W
6/27/2023 5:43:20 PM,6.07E-05,W
6/27/2023 5:43:21 PM,6.05E-05,W
6/27/2023 5:43:22 PM,6.07E-05,W
6/27/2023 5:43:23 PM,6.08E-05,W
6/27/2023 5:43:24 PM,6.05E-05,W
6/27/2023 5:43:25 PM,6.11E-05,W
6/27/2023 5:43:26 PM,6.11E-05,W
6/27/2023 5:43:27 PM,6.11E-05,W
6/27/2023 5:43:28 PM,6.11E-05,W
6/27/2023 5:43:29 PM,6.15E-05,W
6/27/2023 5:43:30 PM,6.15E-05,W
6/27/2023 5:43:31 PM,6.15E-05,W
6/27/2023 5:43:32 PM,6.16E-05,W
6/27/2023 5:43:33 PM,6.15E-05,W
6/27/2023 5:43:34 PM,6.24E-05,W
6/27/2023 5:43:35 PM,6.24E-05,W
6/27/2023 5:43:36 PM,6.24E-05,W
6/27/2023 5:43:37 PM,6.32E-05,W
6/27/2023 5:43:39 PM,6.32E-05,W
6/27/2023 5:43:40 PM,6.32E-05,W
6/27/2023 5:43:41 PM,6.32E-05,W
6/27/2023 5:43:42 PM,6.32E-05,W
6/27/2023 5:43:43 PM,6.32E-05,W
6/27/2023 5:43:44 PM,6.40E-05,W
6/27/2023 5:43:45 PM,6.40E-05,W
6/27/2023 5:43:46 PM,6.64E-05,W
6/27/2023 5:43:47 PM,6.65E-05,W
6/27/2023 5:43:48 PM,6.65E-05,W
6/27/2023 5:43:49 PM,6.73E-05,W
6/27/2023 5:43:50 PM,6.73E-05,W
6/27/2023 5:43:51 PM,6.71E-05,W
6/27/2023 5:43:52 PM,6.71E-05,W
6/27/2023 5:43:53 PM,6.70E-05,W
6/27/2023 5:43:54 PM,6.70E-05,W
6/27/2023 5:43:55 PM,6.69E-05,W
6/27/2023 5:43:56 PM,6.73E-05,W
6/27/2023 5:43:57 PM,6.73E-05,W
6/27/2023 5:43:58 PM,6.72E-05,W
6/27/2023 5:44:00 PM,6.77E-05,W
6/27/2023 5:44:01 PM,6.82E-05,W
6/27/2023 5:44:02 PM,6.82E-05,W
6/27/2023 5:44:03 PM,6.82E-05,W
6/27/2023 5:44:04 PM,6.82E-05,W
6/27/2023 5:44:05 PM,6.82E-05,W
6/27/2023 5:44:06 PM,6.82E-05,W
6/27/2023 5:44:07 PM,6.89E-05,W
6/27/2023 5:44:08 PM,6.89E-05,W
6/27/2023 5:44:09 PM,6.89E-05,W
6/27/2023 5:44:10 PM,6.89E-05,W
6/27/2023 5:44:11 PM,6.97E-05,W
6/27/2023 5:44:12 PM,6.98E-05,W
6/27/2023 5:44:13 PM,7.08E-05,W
6/27/2023 5:44:14 PM,7.06E-05,W
6/27/2023 5:44:15 PM,7.17E-05,W
6/27/2023 5:44:16 PM,7.17E-05,W
6/27/2023 5:44:17 PM,7.32E-05,W
6/27/2023 5:44:18 PM,7.32E-05,W
6/27/2023 5:44:19 PM,7.30E-05,W
6/27/2023 5:44:21 PM,7.30E-05,W
6/27/2023 5:44:22 PM,7.30E-05,W
6/27/2023 5:44:23 PM,7.30E-05,W
6/27/2023 5:44:24 PM,7.30E-05,W
6/27/2023 5:44:25 PM,7.33E-05,W
6/27/2023 5:44:26 PM,7.36E-05,W
6/27/2023 5:44:27 PM,7.32E-05,W
6/27/2023 5:44:28 PM,7.33E-05,W
6/27/2023 5:44:29 PM,7.37E-05,W
6/27/2023 5:44:30 PM,7.35E-05,W
6/27/2023 5:44:31 PM,7.52E-05,W
6/27/2023 5:44:32 PM,7.52E-05,W
6/27/2023 5:44:33 PM,7.52E-05,W
6/27/2023 5:44:34 PM,7.52E-05,W
6/27/2023 5:44:35 PM,7.52E-05,W
6/27/2023 5:44:36 PM,7.52E-05,W
6/27/2023 5:44:37 PM,7.57E-05,W
6/27/2023 5:44:38 PM,7.57E-05,W
6/27/2023 5:44:39 PM,7.65E-05,W
6/27/2023 5:44:40 PM,7.65E-05,W
6/27/2023 5:44:42 PM,7.65E-05,W
6/27/2023 5:44:43 PM,7.72E-05,W
6/27/2023 5:44:44 PM,7.72E-05,W
6/27/2023 5:44:45 PM,7.72E-05,W
6/27/2023 5:44:46 PM,7.72E-05,W
6/27/2023 5:44:47 PM,7.72E-05,W
6/27/2023 5:44:48 PM,7.80E-05,W
6/27/2023 5:44:49 PM,7.86E-05,W
6/27/2023 5:44:50 PM,7.86E-05,W
6/27/2023 5:44:51 PM,7.86E-05,W
6/27/2023 5:44:52 PM,7.86E-05,W
6/27/2023 5:44:53 PM,8.08E-05,W
6/27/2023 5:44:54 PM,8.11E-05,W
6/27/2023 5:44:55 PM,8.11E-05,W
6/27/2023 5:44:56 PM,8.11E-05,W
6/27/2023 5:44:57 PM,8.17E-05,W
6/27/2023 5:44:58 PM,8.17E-05,W
6/27/2023 5:44:59 PM,8.17E-05,W
6/27/2023 5:45:00 PM,8.17E-05,W
6/27/2023 5:45:01 PM,8.17E-05,W
6/27/2023 5:45:03 PM,8.17E-05,W
6/27/2023 5:45:04 PM,8.17E-05,W
6/27/2023 5:45:05 PM,8.17E-05,W
6/27/2023 5:45:06 PM,8.17E-05,W
6/27/2023 5:45:07 PM,8.17E-05,W
6/27/2023 5:45:08 PM,8.17E-05,W
6/27/2023 5:45:09 PM,8.23E-05,W
6/27/2023 5:45:10 PM,8.23E-05,W
6/27/2023 5:45:11 PM,8.23E-05,W
6/27/2023 5:45:12 PM,8.23E-05,W
6/27/2023 5:45:13 PM,8.34E-05,W
6/27/2023 5:45:14 PM,8.34E-05,W
6/27/2023 5:45:15 PM,8.34E-05,W
6/27/2023 5:45:16 PM,8.34E-05,W
6/27/2023 5:45:17 PM,8.34E-05,W
6/27/2023 5:45:18 PM,8.35E-05,W
6/27/2023 5:45:19 PM,8.37E-05,W
6/27/2023 5:45:20 PM,8.44E-05,W
6/27/2023 5:45:21 PM,8.44E-05,W
6/27/2023 5:45:22 PM,8.52E-05,W
6/27/2023 5:45:24 PM,8.59E-05,W
6/27/2023 5:45:25 PM,8.59E-05,W
6/27/2023 5:45:26 PM,8.59E-05,W
6/27/2023 5:45:27 PM,8.59E-05,W
6/27/2023 5:45:28 PM,8.67E-05,W
6/27/2023 5:45:29 PM,8.67E-05,W
6/27/2023 5:45:30 PM,8.67E-05,W
6/27/2023 5:45:31 PM,8.75E-05,W
6/27/2023 5:45:32 PM,8.66E-05,W
6/27/2023 5:45:33 PM,8.74E-05,W
6/27/2023 5:45:34 PM,8.68E-05,W
6/27/2023 5:45:35 PM,8.73E-05,W
6/27/2023 5:45:36 PM,8.73E-05,W
6/27/2023 5:45:37 PM,8.77E-05,W
6/27/2023 5:45:38 PM,8.71E-05,W
6/27/2023 5:45:39 PM,8.76E-05,W
6/27/2023 5:45:40 PM,8.79E-05,W
6/27/2023 5:45:41 PM,8.79E-05,W
6/27/2023 5:45:42 PM,8.79E-05,W
6/27/2023 5:45:43 PM,8.79E-05,W
6/27/2023 5:45:45 PM,9.12E-05,W
6/27/2023 5:45:46 PM,9.17E-05,W
6/27/2023 5:45:47 PM,9.17E-05,W
6/27/2023 5:45:48 PM,9.17E-05,W
6/27/2023 5:45:49 PM,9.17E-05,W
6/27/2023 5:45:50 PM,9.17E-05,W
6/27/2023 5:45:51 PM,9.17E-05,W
6/27/2023 5:45:52 PM,9.17E-05,W
6/27/2023 5:45:53 PM,9.17E-05,W
6/27/2023 5:45:54 PM,9.17E-05,W
6/27/2023 5:45:55 PM,9.17E-05,W
6/27/2023 5:45:56 PM,9.21E-05,W
6/27/2023 5:45:57 PM,9.21E-05,W
6/27/2023 5:45:58 PM,9.21E-05,W
6/27/2023 5:45:59 PM,9.21E-05,W
6/27/2023 5:46:00 PM,9.29E-05,W
6/27/2023 5:46:01 PM,9.29E-05,W
6/27/2023 5:46:02 PM,9.29E-05,W
6/27/2023 5:46:03 PM,9.28E-05,W
6/27/2023 5:46:04 PM,9.29E-05,W
6/27/2023 5:46:06 PM,9.28E-05,W
6/27/2023 5:46:07 PM,9.28E-05,W
6/27/2023 5:46:08 PM,9.37E-05,W
6/27/2023 5:46:09 PM,9.37E-05,W
6/27/2023 5:46:10 PM,9.46E-05,W
6/27/2023 5:46:11 PM,9.46E-05,W
6/27/2023 5:46:12 PM,9.56E-05,W
6/27/2023 5:46:13 PM,9.56E-05,W
6/27/2023 5:46:14 PM,9.56E-05,W
6/27/2023 5:46:15 PM,9.56E-05,W
6/27/2023 5:46:16 PM,9.64E-05,W
6/27/2023 5:46:17 PM,9.64E-05,W
6/27/2023 5:46:18 PM,9.64E-05,W
6/27/2023 5:46:19 PM,9.64E-05,W
6/27/2023 5:46:20 PM,9.64E-05,W
6/27/2023 5:46:21 PM,9.57E-05,W
6/27/2023 5:46:22 PM,9.58E-05,W
6/27/2023 5:46:23 PM,9.61E-05,W
6/27/2023 5:46:24 PM,9.66E-05,W
6/27/2023 5:46:25 PM,9.71E-05,W
6/27/2023 5:46:27 PM,9.71E-05,W
6/27/2023 5:46:28 PM,9.71E-05,W
6/27/2023 5:46:29 PM,9.79E-05,W
6/27/2023 5:46:30 PM,9.79E-05,W
6/27/2023 5:46:31 PM,9.79E-05,W
6/27/2023 5:46:32 PM,9.79E-05,W
6/27/2023 5:46:33 PM,9.79E-05,W
6/27/2023 5:46:34 PM,9.91E-05,W
6/27/2023 5:46:35 PM,9.90E-05,W
6/27/2023 5:46:36 PM,1.01E-04,W
6/27/2023 5:46:37 PM,1.01E-04,W
6/27/2023 5:46:38 PM,1.01E-04,W
6/27/2023 5:46:39 PM,1.01E-04,W
6/27/2023 5:46:40 PM,1.02E-04,W
6/27/2023 5:46:41 PM,1.02E-04,W
6/27/2023 5:46:42 PM,1.02E-04,W
6/27/2023 5:46:43 PM,1.02E-04,W
6/27/2023 5:46:44 PM,1.02E-04,W
6/27/2023 5:46:45 PM,1.03E-04,W
6/27/2023 5:46:46 PM,1.03E-04,W
6/27/2023 5:46:48 PM,1.03E-04,W
6/27/2023 5:46:49 PM,1.03E-04,W
6/27/2023 5:46:50 PM,1.03E-04,W
6/27/2023 5:46:51 PM,1.03E-04,W
6/27/2023 5:46:52 PM,1.03E-04,W
6/27/2023 5:46:53 PM,1.03E-04,W
6/27/2023 5:46:54 PM,1.03E-04,W
6/27/2023 5:46:55 PM,1.05E-04,W
6/27/2023 5:46:56 PM,1.05E-04,W
6/27/2023 5:46:57 PM,1.05E-04,W
6/27/2023 5:46:58 PM,1.05E-04,W
6/27/2023 5:46:59 PM,1.05E-04,W
6/27/2023 5:47:00 PM,1.05E-04,W
6/27/2023 5:47:01 PM,1.05E-04,W
6/27/2023 5:47:02 PM,1.06E-04,W
6/27/2023 5:47:03 PM,1.06E-04,W
6/27/2023 5:47:04 PM,1.07E-04,W
6/27/2023 5:47:05 PM,1.07E-04,W
6/27/2023 5:47:06 PM,1.07E-04,W
6/27/2023 5:47:07 PM,1.07E-04,W
6/27/2023 5:47:09 PM,1.07E-04,W
6/27/2023 5:47:10 PM,1.07E-04,W
6/27/2023 5:47:11 PM,1.07E-04,W
6/27/2023 5:47:12 PM,1.07E-04,W
6/27/2023 5:47:13 PM,1.07E-04,W
6/27/2023 5:47:14 PM,1.07E-04,W
6/27/2023 5:47:15 PM,1.08E-04,W
6/27/2023 5:47:16 PM,1.08E-04,W
6/27/2023 5:47:17 PM,1.08E-04,W
6/27/2023 5:47:18 PM,1.08E-04,W
6/27/2023 5:47:19 PM,1.08E-04,W
6/27/2023 5:47:20 PM,1.08E-04,W
6/27/2023 5:47:21 PM,1.09E-04,W
6/27/2023 5:47:22 PM,1.09E-04,W
6/27/2023 5:47:23 PM,1.09E-04,W
6/27/2023 5:47:24 PM,1.09E-04,W
6/27/2023 5:47:25 PM,1.10E-04,W
6/27/2023 5:47:26 PM,1.10E-04,W
6/27/2023 5:47:27 PM,1.10E-04,W
6/27/2023 5:47:28 PM,1.10E-04,W
6/27/2023 5:47:30 PM,1.10E-04,W
6/27/2023 5:47:31 PM,1.10E-04,W
6/27/2023 5:47:32 PM,1.11E-04,W
6/27/2023 5:47:33 PM,1.11E-04,W
6/27/2023 5:47:34 PM,1.11E-04,W
6/27/2023 5:47:35 PM,1.11E-04,W
6/27/2023 5:47:36 PM,1.11E-04,W
6/27/2023 5:47:37 PM,1.11E-04,W
6/27/2023 5:47:38 PM,1.11E-04,W
6/27/2023 5:47:39 PM,1.12E-04,W
6/27/2023 5:47:40 PM,1.12E-04,W
6/27/2023 5:47:41 PM,1.12E-04,W
6/27/2023 5:47:42 PM,1.12E-04,W
6/27/2023 5:47:43 PM,1.12E-04,W
6/27/2023 5:47:44 PM,1.13E-04,W
6/27/2023 5:47:45 PM,1.14E-04,W
6/27/2023 5:47:46 PM,1.14E-04,W
6/27/2023 5:47:47 PM,1.14E-04,W
6/27/2023 5:47:48 PM,1.14E-04,W
6/27/2023 5:47:49 PM,1.14E-04,W
6/27/2023 5:47:51 PM,1.14E-04,W
6/27/2023 5:47:52 PM,1.16E-04,W
6/27/2023 5:47:53 PM,1.16E-04,W
6/27/2023 5:47:54 PM,1.16E-04,W
6/27/2023 5:47:55 PM,1.16E-04,W
6/27/2023 5:47:56 PM,1.17E-04,W
6/27/2023 5:47:57 PM,1.17E-04,W
6/27/2023 5:47:58 PM,1.17E-04,W
6/27/2023 5:47:59 PM,1.17E-04,W
6/27/2023 5:48:00 PM,1.17E-04,W
6/27/2023 5:48:01 PM,1.17E-04,W
6/27/2023 5:48:02 PM,1.17E-04,W
6/27/2023 5:48:03 PM,1.18E-04,W
6/27/2023 5:48:04 PM,1.18E-04,W
6/27/2023 5:48:05 PM,8.44E-06,W
6/27/2023 5:48:06 PM,2.13E-07,W
6/27/2023 5:48:07 PM,1.64E-08,W
6/27/2023 5:48:08 PM,5.18E-09,W
6/27/2023 5:48:10 PM,4.02E-09,W
6/27/2023 5:48:11 PM,3.46E-09,W
6/27/2023 5:48:12 PM,2.97E-09,W
6/27/2023 5:48:13 PM,2.62E-09,W
6/27/2023 5:48:14 PM,2.45E-09,W
6/27/2023 5:48:15 PM,2.21E-09,W
6/27/2023 5:48:16 PM,2.07E-09,W
6/27/2023 5:48:17 PM,1.95E-09,W
6/27/2023 5:48:18 PM,1.89E-09,W
6/27/2023 5:48:19 PM,1.79E-09,W
6/27/2023 5:48:20 PM,1.75E-09,W
6/27/2023 5:48:21 PM,1.69E-09,W
6/27/2023 5:48:22 PM,1.63E-09,W
6/27/2023 5:48:23 PM,1.56E-09,W
6/27/2023 5:48:24 PM,1.54E-09,W
6/27/2023 5:48:25 PM,1.47E-09,W
6/27/2023 5:48:26 PM,1.47E-09,W
6/27/2023 5:48:27 PM,1.45E-09,W
6/27/2023 5:48:28 PM,1.41E-09,W
6/27/2023 5:48:29 PM,1.37E-09,W
6/27/2023 5:48:31 PM,1.32E-09,W
6/27/2023 5:48:32 PM,9.36E-10,W
6/27/2023 5:48:33 PM,1.28E-09,W
6/27/2023 5:48:34 PM,1.26E-09,W
6/27/2023 5:48:35 PM,1.22E-09,W
6/27/2023 5:48:36 PM,1.25E-09,W
6/27/2023 5:48:37 PM,1.23E-09,W
6/27/2023 5:48:38 PM,1.20E-09,W
6/27/2023 5:48:39 PM,1.18E-09,W
6/27/2023 5:48:40 PM,1.17E-09,W
6/27/2023 5:48:41 PM,1.11E-09,W
6/27/2023 5:48:42 PM,1.18E-09,W
6/27/2023 5:48:43 PM,1.13E-09,W
6/27/2023 5:48:44 PM,1.08E-09,W
6/27/2023 5:48:45 PM,1.15E-09,W
6/27/2023 5:48:46 PM,1.13E-09,W
6/27/2023 5:48:47 PM,1.12E-09,W
6/27/2023 5:48:48 PM,1.12E-09,W
6/27/2023 5:48:49 PM,1.09E-09,W
6/27/2023 5:48:51 PM,1.08E-09,W
6/27/2023 5:48:52 PM,1.07E-09,W
6/27/2023 5:48:53 PM,1.08E-09,W
6/27/2023 5:48:54 PM,1.05E-09,W
6/27/2023 5:48:55 PM,1.06E-09,W
6/27/2023 5:48:56 PM,1.06E-09,W
6/27/2023 5:48:57 PM,9.33E-10,W
6/27/2023 5:48:58 PM,1.02E-09,W
6/27/2023 5:48:59 PM,1.01E-09,W
6/27/2023 5:49:00 PM,1.09E-09,W
6/27/2023 5:49:01 PM,1.02E-09,W
6/27/2023 5:49:02 PM,9.96E-10,W
6/27/2023 5:49:03 PM,9.60E-10,W
6/27/2023 5:49:04 PM,9.27E-10,W
6/27/2023 5:49:05 PM,9.84E-10,W
6/27/2023 5:49:06 PM,9.98E-10,W
6/27/2023 5:49:07 PM,1.00E-09,W
6/27/2023 5:49:08 PM,9.20E-10,W
6/27/2023 5:49:09 PM,1.08E-09,W
6/27/2023 5:49:11 PM,9.85E-10,W
6/27/2023 5:49:12 PM,9.76E-10,W
6/27/2023 5:49:13 PM,9.24E-10,W
6/27/2023 5:49:14 PM,9.79E-10,W
6/27/2023 5:49:15 PM,9.29E-10,W
6/27/2023 5:49:16 PM,9.50E-10,W
6/27/2023 5:49:17 PM,9.76E-10,W
6/27/2023 5:49:18 PM,9.18E-10,W
6/27/2023 5:49:19 PM,9.85E-10,W
6/27/2023 5:49:20 PM,9.73E-10,W
6/27/2023 5:49:21 PM,9.18E-10,W
6/27/2023 5:49:22 PM,9.80E-10,W
6/27/2023 5:49:23 PM,9.16E-10,W
6/27/2023 5:49:24 PM,9.69E-10,W
6/27/2023 5:49:25 PM,9.51E-10,W
6/27/2023 5:49:26 PM,9.40E-10,W
6/27/2023 5:49:27 PM,1.02E-09,W
6/27/2023 5:49:28 PM,9.44E-10,W
6/27/2023 5:49:29 PM,9.28E-10,W
6/27/2023 5:49:30 PM,9.83E-10,W
6/27/2023 5:49:32 PM,9.64E-10,W
6/27/2023 5:49:33 PM,8.88E-10,W
6/27/2023 5:49:34 PM,9.43E-10,W
6/27/2023 5:49:35 PM,9.58E-10,W
6/27/2023 5:49:36 PM,9.94E-10,W
6/27/2023 5:49:37 PM,9.01E-10,W
6/27/2023 5:49:38 PM,9.42E-10,W
